"dataset","source_id","trait","ancestry","genome_build","tier","p_threshold","candidate_snps","strong_snps","mapped_snps","post_clump_snps","min_f","mean_f","exclusion_reason"
"microbiome_2026_hunt","GCST90667101","Gut microbial functional pathway relative abundance (KEGG-module M00014: Glucuronate pathway (uronate pathway))","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667101","Gut microbial functional pathway relative abundance (KEGG-module M00014: Glucuronate pathway (uronate pathway))","EUR","GRCh37","exploratory",1e-05,97,97,96,20,19.8715101530411,21.9598061721078,""
"microbiome_2026_hunt","GCST90667102","Gut microbial functional pathway relative abundance (KEGG-module M00015: Proline biosynthesis, glutamate to proline)","EUR","GRCh37","primary",5e-08,1,1,1,1,30.0886949753443,30.0886949753443,""
"microbiome_2026_hunt","GCST90667102","Gut microbial functional pathway relative abundance (KEGG-module M00015: Proline biosynthesis, glutamate to proline)","EUR","GRCh37","exploratory",1e-05,62,62,62,15,19.6561103880241,21.9339942599467,""
"microbiome_2026_hunt","GCST90667103","Gut microbial functional pathway relative abundance (KEGG-module M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate to lysine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667103","Gut microbial functional pathway relative abundance (KEGG-module M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate to lysine)","EUR","GRCh37","exploratory",1e-05,64,64,63,19,19.5364996240715,21.3332560788528,""
"microbiome_2026_hunt","GCST90667104","Gut microbial functional pathway relative abundance (KEGG-module M00017: Methionine biosynthesis, apartate to homoserine to methionine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667104","Gut microbial functional pathway relative abundance (KEGG-module M00017: Methionine biosynthesis, apartate to homoserine to methionine)","EUR","GRCh37","exploratory",1e-05,46,46,46,15,19.5545983486413,21.4488076197725,""
"microbiome_2026_hunt","GCST90667105","Gut microbial functional pathway relative abundance (KEGG-module M00018: Threonine biosynthesis, aspartate to homoserine to threonine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667105","Gut microbial functional pathway relative abundance (KEGG-module M00018: Threonine biosynthesis, aspartate to homoserine to threonine)","EUR","GRCh37","exploratory",1e-05,67,67,64,19,19.569522341987,20.7727380569957,""
"microbiome_2026_hunt","GCST90667106","Gut microbial functional pathway relative abundance (KEGG-module M00019: Valine/isoleucine biosynthesis, pyruvate to valine / 2-oxobutanoate to isoleucine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667106","Gut microbial functional pathway relative abundance (KEGG-module M00019: Valine/isoleucine biosynthesis, pyruvate to valine / 2-oxobutanoate to isoleucine)","EUR","GRCh37","exploratory",1e-05,102,102,101,24,19.6032941665206,21.5655954662607,""
"microbiome_2026_hunt","GCST90667107","Gut microbial functional pathway relative abundance (KEGG-module M00020: Serine biosynthesis, glycerate-3P to serine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667107","Gut microbial functional pathway relative abundance (KEGG-module M00020: Serine biosynthesis, glycerate-3P to serine)","EUR","GRCh37","exploratory",1e-05,32,32,32,22,19.5377681229422,21.0091783981019,""
"microbiome_2026_hunt","GCST90667108","Gut microbial functional pathway relative abundance (KEGG-module M00021: Cysteine biosynthesis, serine to cysteine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667108","Gut microbial functional pathway relative abundance (KEGG-module M00021: Cysteine biosynthesis, serine to cysteine)","EUR","GRCh37","exploratory",1e-05,80,80,77,21,19.6081470725115,21.9495910856876,""
"microbiome_2026_hunt","GCST90667109","Gut microbial functional pathway relative abundance (KEGG-module M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P to chorismate)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667109","Gut microbial functional pathway relative abundance (KEGG-module M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P to chorismate)","EUR","GRCh37","exploratory",1e-05,38,38,38,15,19.5537352939601,21.4167907826964,""
"microbiome_2026_hunt","GCST90667110","Gut microbial functional pathway relative abundance (KEGG-module M00023: Tryptophan biosynthesis, chorismate to tryptophan)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667110","Gut microbial functional pathway relative abundance (KEGG-module M00023: Tryptophan biosynthesis, chorismate to tryptophan)","EUR","GRCh37","exploratory",1e-05,31,31,31,13,19.5148396243345,21.0956985096376,""
"microbiome_2026_hunt","GCST90667111","Gut microbial functional pathway relative abundance (KEGG-module M00024: Phenylalanine biosynthesis, chorismate to phenylalanine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667111","Gut microbial functional pathway relative abundance (KEGG-module M00024: Phenylalanine biosynthesis, chorismate to phenylalanine)","EUR","GRCh37","exploratory",1e-05,78,78,75,16,19.563822169138,22.0655201016323,""
"microbiome_2026_hunt","GCST90667112","Gut microbial functional pathway relative abundance (KEGG-module M00025: Tyrosine biosynthesis, chorismate to tyrosine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667112","Gut microbial functional pathway relative abundance (KEGG-module M00025: Tyrosine biosynthesis, chorismate to tyrosine)","EUR","GRCh37","exploratory",1e-05,70,70,68,15,19.6937983427885,22.1471930747318,""
"microbiome_2026_hunt","GCST90667113","Gut microbial functional pathway relative abundance (KEGG-module M00026: Histidine biosynthesis, PRPP to histidine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667113","Gut microbial functional pathway relative abundance (KEGG-module M00026: Histidine biosynthesis, PRPP to histidine)","EUR","GRCh37","exploratory",1e-05,35,35,35,18,19.6149112268274,20.972126641234,""
"microbiome_2026_hunt","GCST90667114","Gut microbial functional pathway relative abundance (KEGG-module M00027: GABA (gamma-Aminobutyrate) shunt)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667114","Gut microbial functional pathway relative abundance (KEGG-module M00027: GABA (gamma-Aminobutyrate) shunt)","EUR","GRCh37","exploratory",1e-05,72,72,70,8,19.9413732515199,22.3391739525654,""
"microbiome_2026_hunt","GCST90667115","Gut microbial functional pathway relative abundance (KEGG-module M00028: Ornithine biosynthesis, glutamate to ornithine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667115","Gut microbial functional pathway relative abundance (KEGG-module M00028: Ornithine biosynthesis, glutamate to ornithine)","EUR","GRCh37","exploratory",1e-05,98,98,96,13,19.6947459020701,21.5357788609345,""
"microbiome_2026_hunt","GCST90667116","Gut microbial functional pathway relative abundance (KEGG-module M00029: Urea cycle)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667116","Gut microbial functional pathway relative abundance (KEGG-module M00029: Urea cycle)","EUR","GRCh37","exploratory",1e-05,58,58,56,17,19.6911289270353,20.9918304299246,""
"microbiome_2026_hunt","GCST90667117","Gut microbial functional pathway relative abundance (KEGG-module M00030: Lysine biosynthesis, AAA pathway, 2-oxoglutarate to 2-aminoadipate to lysine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667117","Gut microbial functional pathway relative abundance (KEGG-module M00030: Lysine biosynthesis, AAA pathway, 2-oxoglutarate to 2-aminoadipate to lysine)","EUR","GRCh37","exploratory",1e-05,58,58,58,13,19.6285683469644,21.2591777183704,""
"microbiome_2026_hunt","GCST90667118","Gut microbial functional pathway relative abundance (KEGG-module M00034: Methionine salvage pathway)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667118","Gut microbial functional pathway relative abundance (KEGG-module M00034: Methionine salvage pathway)","EUR","GRCh37","exploratory",1e-05,43,43,43,21,19.5586401356107,21.2435112805751,""
"microbiome_2026_hunt","GCST90667119","Gut microbial functional pathway relative abundance (KEGG-module M00035: Methionine degradation)","EUR","GRCh37","primary",5e-08,1,1,1,1,29.8633359601772,29.8633359601772,""
"microbiome_2026_hunt","GCST90667119","Gut microbial functional pathway relative abundance (KEGG-module M00035: Methionine degradation)","EUR","GRCh37","exploratory",1e-05,19,19,19,12,20.2294281506817,22.9537324329181,""
"microbiome_2026_hunt","GCST90667120","Gut microbial functional pathway relative abundance (KEGG-module M00036: Leucine degradation, leucine to acetoacetate + acetyl-CoA)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667120","Gut microbial functional pathway relative abundance (KEGG-module M00036: Leucine degradation, leucine to acetoacetate + acetyl-CoA)","EUR","GRCh37","exploratory",1e-05,55,55,51,17,19.596198147863,22.5441830987176,""
"microbiome_2026_hunt","GCST90667121","Gut microbial functional pathway relative abundance (KEGG-module M00038: Tryptophan metabolism, tryptophan to kynurenine to 2-aminomuconate)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667121","Gut microbial functional pathway relative abundance (KEGG-module M00038: Tryptophan metabolism, tryptophan to kynurenine to 2-aminomuconate)","EUR","GRCh37","exploratory",1e-05,26,26,25,12,19.607919323209,20.8591642259612,""
"microbiome_2026_hunt","GCST90667122","Gut microbial functional pathway relative abundance (KEGG-module M00040: Tyrosine biosynthesis, prephanate to pretyrosine to tyrosine)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667122","Gut microbial functional pathway relative abundance (KEGG-module M00040: Tyrosine biosynthesis, prephanate to pretyrosine to tyrosine)","EUR","GRCh37","exploratory",1e-05,84,84,82,19,19.5273969891975,21.9706125069058,""
"microbiome_2026_hunt","GCST90667123","Gut microbial functional pathway relative abundance (KEGG-module M00044: Tyrosine degradation, tyrosine to homogentisate)","EUR","GRCh37","primary",5e-08,2,2,2,1,32.8040020925023,32.8040020925023,""
"microbiome_2026_hunt","GCST90667123","Gut microbial functional pathway relative abundance (KEGG-module M00044: Tyrosine degradation, tyrosine to homogentisate)","EUR","GRCh37","exploratory",1e-05,104,104,100,22,19.5760441218482,21.7609798613094,""
"microbiome_2026_hunt","GCST90667124","Gut microbial functional pathway relative abundance (KEGG-module M00045: Histidine degradation, histidine to N-formiminoglutamate to glutamate)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667124","Gut microbial functional pathway relative abundance (KEGG-module M00045: Histidine degradation, histidine to N-formiminoglutamate to glutamate)","EUR","GRCh37","exploratory",1e-05,90,90,88,23,19.5590965503873,20.7762952194868,""
"microbiome_2026_hunt","GCST90667125","Gut microbial functional pathway relative abundance (KEGG-module M00046: Pyrimidine degradation, uracil to beta-alanine, thymine to 3-aminoisobutanoate)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667125","Gut microbial functional pathway relative abundance (KEGG-module M00046: Pyrimidine degradation, uracil to beta-alanine, thymine to 3-aminoisobutanoate)","EUR","GRCh37","exploratory",1e-05,111,111,111,19,19.8050645657664,22.1711234310912,""
"microbiome_2026_hunt","GCST90667126","Gut microbial functional pathway relative abundance (KEGG-module M00048: Inosine monophosphate biosynthesis, PRPP + glutamine to IMP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667126","Gut microbial functional pathway relative abundance (KEGG-module M00048: Inosine monophosphate biosynthesis, PRPP + glutamine to IMP)","EUR","GRCh37","exploratory",1e-05,16,16,16,12,19.6682429686384,21.6349668929135,""
"microbiome_2026_hunt","GCST90667127","Gut microbial functional pathway relative abundance (KEGG-module M00049: Adenine ribonucleotide biosynthesis, IMP to ADP,ATP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667127","Gut microbial functional pathway relative abundance (KEGG-module M00049: Adenine ribonucleotide biosynthesis, IMP to ADP,ATP)","EUR","GRCh37","exploratory",1e-05,29,29,27,12,19.6270539834755,21.2699649556534,""
"microbiome_2026_hunt","GCST90667128","Gut microbial functional pathway relative abundance (KEGG-module M00050: Guanine ribonucleotide biosynthesis IMP to GDP,GTP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667128","Gut microbial functional pathway relative abundance (KEGG-module M00050: Guanine ribonucleotide biosynthesis IMP to GDP,GTP)","EUR","GRCh37","exploratory",1e-05,20,20,19,12,19.7494988957787,21.8403852310372,""
"microbiome_2026_hunt","GCST90667129","Gut microbial functional pathway relative abundance (KEGG-module M00051: Uridine monophosphate biosynthesis, glutamine (+ PRPP) to UMP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667129","Gut microbial functional pathway relative abundance (KEGG-module M00051: Uridine monophosphate biosynthesis, glutamine (+ PRPP) to UMP)","EUR","GRCh37","exploratory",1e-05,81,81,78,16,19.5418450471591,21.6684890965794,""
"microbiome_2026_hunt","GCST90667130","Gut microbial functional pathway relative abundance (KEGG-module M00052: Pyrimidine ribonucleotide biosynthesis, UMP to UDP/UTP,CDP/CTP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667130","Gut microbial functional pathway relative abundance (KEGG-module M00052: Pyrimidine ribonucleotide biosynthesis, UMP to UDP/UTP,CDP/CTP)","EUR","GRCh37","exploratory",1e-05,62,62,61,24,19.6528302451292,21.4127533802107,""
"microbiome_2026_hunt","GCST90667131","Gut microbial functional pathway relative abundance (KEGG-module M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP to dCDP/dCTP,dTDP/dTTP)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667131","Gut microbial functional pathway relative abundance (KEGG-module M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP to dCDP/dCTP,dTDP/dTTP)","EUR","GRCh37","exploratory",1e-05,33,33,32,14,19.5563068492798,21.1570846576234,""
"microbiome_2026_hunt","GCST90667132","Gut microbial functional pathway relative abundance (KEGG-module M00055: N-glycan precursor biosynthesis)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667132","Gut microbial functional pathway relative abundance (KEGG-module M00055: N-glycan precursor biosynthesis)","EUR","GRCh37","exploratory",1e-05,54,54,54,12,19.9511547460127,21.3462676822017,""
"microbiome_2026_hunt","GCST90667133","Gut microbial functional pathway relative abundance (KEGG-module M00060: Lipopolysaccharide biosynthesis, KDO2-lipid A)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667133","Gut microbial functional pathway relative abundance (KEGG-module M00060: Lipopolysaccharide biosynthesis, KDO2-lipid A)","EUR","GRCh37","exploratory",1e-05,110,110,108,22,19.6237263411192,21.930374753529,""
"microbiome_2026_hunt","GCST90667134","Gut microbial functional pathway relative abundance (KEGG-module M00061: D-Glucuronate degradation, D-glucuronate to pyruvate + D-glyceraldehyde 3P)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667134","Gut microbial functional pathway relative abundance (KEGG-module M00061: D-Glucuronate degradation, D-glucuronate to pyruvate + D-glyceraldehyde 3P)","EUR","GRCh37","exploratory",1e-05,46,46,45,17,19.5275812030651,20.7074297862421,""
"microbiome_2026_hunt","GCST90667135","Gut microbial functional pathway relative abundance (KEGG-module M00063: CMP-KDO biosynthesis)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667135","Gut microbial functional pathway relative abundance (KEGG-module M00063: CMP-KDO biosynthesis)","EUR","GRCh37","exploratory",1e-05,112,112,110,26,19.5247468486583,21.3740064723793,""
"microbiome_2026_hunt","GCST90667136","Gut microbial functional pathway relative abundance (KEGG-module M00064: ADP-L-glycero-D-manno-heptose biosynthesis)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667136","Gut microbial functional pathway relative abundance (KEGG-module M00064: ADP-L-glycero-D-manno-heptose biosynthesis)","EUR","GRCh37","exploratory",1e-05,85,85,85,20,19.5433466332159,21.3857711129497,""
"microbiome_2026_hunt","GCST90667137","Gut microbial functional pathway relative abundance (KEGG-module M00065: GPI-anchor biosynthesis, core oligosaccharide)","EUR","GRCh37","primary",5e-08,0,0,0,0,,,"no_variant_below_threshold"
"microbiome_2026_hunt","GCST90667137","Gut microbial functional pathway relative abundance (KEGG-module M00065: GPI-anchor biosynthesis, core oligosaccharide)","EUR","GRCh37","exploratory",1e-05,50,50,50,13,19.6079944370393,21.6944478393934,""
